Announced/Allocated,Obligated,State,Date
$27553.98,$27553.98,MT,31-Aug-24
$19104.00,$19104.00,MT,31-Aug-24
$14996.07,$14996.07,MT,31-Aug-24
$20000.00,$20000.00,MT,31-Aug-24
$190204.00,$190204.00,MT,31-Aug-24
$7382.50,$7382.50,MT,31-Aug-24
$5500.00,$5500.00,MT,31-Aug-24
$66500.00,$66500.00,MT,31-Aug-24
$6000.00,$6000.00,MT,31-Aug-24
$3868.25,$3868.25,MT,31-Aug-24
$90272.10,$90272.10,MT,31-Aug-24
$13056.21,$13056.21,MT,31-Aug-24
$247755.00,$247755.00,MT,31-Aug-24
$14900.00,$14900.00,MT,31-Aug-24
$40000.00,$40000.00,MT,31-Aug-24
$515641.04,$515641.04,MT,31-Aug-24
$30200.00,$30200.00,MT,31-Aug-24
$27020.00,$27020.00,MT,31-Aug-24
$101091.50,$101091.50,MT,31-Aug-24
$55611.00,$55611.00,MT,31-Aug-24
$287364.79,$287364.79,MT,31-Aug-24
$1506.00,$1506.00,MT,31-Aug-24
$13520.00,$13520.00,MT,31-Aug-24
$10000.00,$10000.00,MT,31-Aug-24
$60000.00,$60000.00,MT,31-Aug-24
$60000.00,$60000.00,MT,31-Aug-24
$64708.00,$64708.00,MT,31-Aug-24
$2520.00,$2520.00,MT,31-Aug-24
$70000.00,$70000.00,MT,31-Aug-24
$115000.00,$115000.00,MT,31-Aug-24
$40000.00,$40000.00,MT,31-Aug-24
$17469.01,$17469.01,MT,31-Aug-24
$10000.00,$10000.00,MT,31-Aug-24
$544993.00,$544993.00,MT,31-Aug-24
$773082.25,$773082.25,NC,31-Aug-24
$23800.00,$23800.00,NC,31-Aug-24
$32438.58,$32438.58,NC,31-Aug-24
$36204.32,$36204.32,NC,31-Aug-24
$16731.00,$16731.00,NC,31-Aug-24
$2300.00,$2300.00,NC,31-Aug-24
$28690.00,$28690.00,NC,31-Aug-24
$210000.00,$210000.00,NC,31-Aug-24
$182980.35,$182980.35,NC,31-Aug-24
$39942.69,$39942.69,NC,31-Aug-24
$25230963.43,$25230963.43,No State Breakdown,31-Aug-24
$5000.00,$5000.00,No State Breakdown,31-Aug-24
$107000.00,$107000.00,OR,31-Aug-24
$220000.00,$220000.00,OR,31-Aug-24
$18720.00,$18720.00,OR,31-Aug-24
$36046.80,$36046.80,OR,31-Aug-24
$74082.02,$74082.02,OR,31-Aug-24
$149939.52,$149939.52,OR,31-Aug-24
$33825.58,$33825.58,OR,31-Aug-24
$49585.00,$49585.00,OR,31-Aug-24
$2244153.99,$2244153.99,OR,31-Aug-24
$742295.48,$742295.48,OR,31-Aug-24
$45000.00,$45000.00,OR,31-Aug-24
$14000.00,$14000.00,OR,31-Aug-24
$50852.00,$50852.00,OR,31-Aug-24
$46262.36,$46262.36,OR,31-Aug-24
$30490.00,$30490.00,OR,31-Aug-24
$13300.00,$13300.00,OR,31-Aug-24
$40362.00,$40362.00,OR,31-Aug-24
$177950.00,$177950.00,OR,31-Aug-24
$173800.00,$173800.00,OR,31-Aug-24
$284125.00,$284125.00,OR,31-Aug-24
$149979.68,$149979.68,SC,31-Aug-24
$160738.00,$160738.00,SC,31-Aug-24
$198126.00,$198126.00,SC,31-Aug-24
$199766.00,$199766.00,SC,31-Aug-24
$150916.62,$150916.62,SC,31-Aug-24
$55682.95,$55682.95,SC,31-Aug-24
$455877.00,$455877.00,SC,31-Aug-24
$31315.00,$31315.00,SC,31-Aug-24
$275482.09,$275482.09,UT,31-Aug-24
$25306.68,$25306.68,UT,31-Aug-24
$34630.26,$34630.26,UT,31-Aug-24
$700000.00,$700000.00,UT,31-Aug-24
$74000.00,$74000.00,UT,31-Aug-24
$13200.00,$13200.00,UT,31-Aug-24
$350000.00,$350000.00,UT,31-Aug-24
$450972.00,$450972.00,TX,31-Aug-24
$2467075.50,$2467075.50,FL,31-Aug-24
$363007.48,$363007.48,GA,31-Aug-24
$43860.00,$43860.00,LA,31-Aug-24
$256656.45,$256656.45,PR,31-Aug-24
$154437.11,$154437.11,No State Breakdown,31-Aug-24
$3000.00,$3000.00,OR,31-Aug-24
$39671267.37,$39671267.37,PR,31-Aug-24
$22527.84,$22527.84,NC,31-Aug-24
$350034.80,$350034.80,NC,31-Aug-24
$4848197.02,$4848197.02,NC,31-Aug-24
$63897.00,$63897.00,NC,31-Aug-24
$115404.00,$115404.00,NC,31-Aug-24
$18526.53,$18526.53,NC,31-Aug-24
$22435.00,$22435.00,NC,31-Aug-24
$119934.72,$119934.72,NC,31-Aug-24
$82900.00,$82900.00,NC,31-Aug-24
$1651303.00,$1651303.00,NC,31-Aug-24
$888023.50,$888023.50,NC,31-Aug-24
$2278226.25,$2278226.25,NC,31-Aug-24
$172033.27,$172033.27,NC,31-Aug-24
$22177.48,$22177.48,NC,31-Aug-24
$111242.87,$111242.87,NC,31-Aug-24
$156182.95,$156182.95,NC,31-Aug-24
$47823.84,$47823.84,NC,31-Aug-24
$10310.00,$10310.00,NC,31-Aug-24
$23583.50,$23583.50,NC,31-Aug-24
$51143.79,$51143.79,NC,31-Aug-24
$149488.00,$149488.00,NC,31-Aug-24
$120000.00,$120000.00,NC,31-Aug-24
$3951.12,$3951.12,NC,31-Aug-24
$4992995.05,$4992995.05,No State Breakdown,31-Aug-24
$133461.00,$133461.00,No State Breakdown,31-Aug-24
$30000.00,$30000.00,PR,31-Aug-24
$194214.00,$194214.00,VA,31-Aug-24
$1137668.94,$1137668.94,VA,31-Aug-24
$932287.00,$932287.00,VA,31-Aug-24
$8615.00,$8615.00,VA,31-Aug-24
$17000.00,$17000.00,VA,31-Aug-24
$33000.00,$33000.00,VA,31-Aug-24
$414252.00,$414252.00,VA,31-Aug-24
$175176.00,$175176.00,VA,31-Aug-24
$196752.00,$196752.00,VA,31-Aug-24
$3234468.38,$3234468.38,FL,31-Aug-24
$9991.00,$9991.00,GA,31-Aug-24
$118687.00,$118687.00,PR,31-Aug-24
$75000.00,$75000.00,FL,31-Aug-24
$124278.00,$124278.00,FL,31-Aug-24
$320000.00,$320000.00,GA,31-Aug-24
$107266.00,$107266.00,GA,31-Aug-24
$373441.39,$373441.39,No State Breakdown,31-Aug-24
$33267.00,$33267.00,LA,31-Aug-24
$8150773.71,$8150773.71,No State Breakdown,31-Aug-24
$6500.00,$6500.00,No State Breakdown,31-Aug-24
$620558.84,$620558.84,FL,31-Aug-24
$2531296.10,$2531296.10,PR,31-Aug-24
$39000.00,$39000.00,TX,31-Aug-24
$149925.60,$149925.60,CA,31-Aug-24
$178907.60,$178907.60,FL,31-Aug-24
$7636.53,$7636.53,No State Breakdown,31-Aug-24
$7345300.61,$7345300.61,PR,31-Aug-24
$13380.00,$13380.00,USVI,31-Aug-24
$60000.00,$60000.00,VA,31-Aug-24
$22400.00,$22400.00,AZ,31-Aug-24
$5517.20,$5517.20,CA,31-Aug-24
$145000.05,$145000.05,NC,31-Aug-24
$58608.00,$58608.00,NC,31-Aug-24
$157500.00,$157500.00,NC,31-Aug-24
$625000.00,$625000.00,NC,31-Aug-24
$50000.00,$50000.00,NC,31-Aug-24
$311537.00,$311537.00,NC,31-Aug-24
$94075.36,$94075.36,NC,31-Aug-24
$197932.16,$197932.16,NC,31-Aug-24
$608646.50,$608646.50,NC,31-Aug-24
$1005438.10,$1005438.10,NC,31-Aug-24
$147500.00,$147500.00,NC,31-Aug-24
$85487.49,$85487.49,NC,31-Aug-24
$222620.14,$222620.14,NC,31-Aug-24
$180491.48,$180491.48,NC,31-Aug-24
$62650.00,$62650.00,NC,31-Aug-24
$9968825.60,$9968825.60,No State Breakdown,31-Aug-24
$11800.00,$11800.00,PR,31-Aug-24
$14779.83,$14779.83,PR,31-Aug-24
$90320.00,$90320.00,VA,31-Aug-24
$10507654.91,$10507654.91,FL,31-Aug-24
$972409.52,$972409.52,GA,31-Aug-24
$12870.00,$12870.00,NC,31-Aug-24
$928012.45,$928012.45,No State Breakdown,31-Aug-24
$100000.00,$100000.00,PR,31-Aug-24
$323907.41,$323907.41,WY,31-Aug-24
$1269500.56,$1269500.56,No State Breakdown,31-Aug-24
$646820.56,$646820.56,FL,31-Aug-24
$305956.69,$305956.69,GA,31-Aug-24
$231222.89,$231222.89,TX,31-Aug-24
$8240.00,$8240.00,No State Breakdown,31-Aug-24
$4457632.17,$4457632.17,PR,31-Aug-24
$92184.65,$92184.65,USVI,31-Aug-24
$20000.00,$20000.00,UT,31-Aug-24
$298614.00,$298614.00,AL,31-Aug-24
$6335218.25,$6335218.25,FL,31-Aug-24
$2939867.00,$2939867.00,GA,31-Aug-24
$721604.00,$721604.00,NC,31-Aug-24
$1270125.30,$1270125.30,AK,31-Aug-24
$9981.08,$9981.08,AK,31-Aug-24
$233580.93,$233580.93,AK,31-Aug-24
$9989.19,$9989.19,AK,31-Aug-24
$27421.69,$27421.69,AL,31-Aug-24
$189866.53,$189866.53,AL,31-Aug-24
$1176739.19,$1176739.19,AR,31-Aug-24
$111614.81,$111614.81,AR,31-Aug-24
$101314.78,$101314.78,AZ,31-Aug-24
$91308.26,$91308.26,AZ,31-Aug-24
$104183.27,$104183.27,AZ,31-Aug-24
$470846.68,$470846.68,AZ,31-Aug-24
$1737537.77,$1737537.77,CA,31-Aug-24
$441200.58,$441200.58,CA,31-Aug-24
$295624.99,$295624.99,CA,31-Aug-24
$1844510.84,$1844510.84,CA,31-Aug-24
$2137000.50,$2137000.50,CA,31-Aug-24
$279563.36,$279563.36,CA,31-Aug-24
$1859958.18,$1859958.18,CO,31-Aug-24
$1056434.49,$1056434.49,CO,31-Aug-24
$10105388.32,$10105388.32,CO,31-Aug-24
$1486463.25,$1486463.25,CO,31-Aug-24
$10292921.66,$10292921.66,CO,31-Aug-24
$615220.87,$615220.87,CO,31-Aug-24
$19857320.05,$19857320.05,CO,31-Aug-24
$206318.99,$206318.99,CT,31-Aug-24
$2235.14,$2235.14,CT,31-Aug-24
$498872.36,$498872.36,FL,31-Aug-24
$66485963.80,$66485963.80,FL,31-Aug-24
$12646511.15,$12646511.15,FL,31-Aug-24
$2562333.81,$2562333.81,FL,31-Aug-24
$25809.01,$25809.01,GA,31-Aug-24
$56275.15,$56275.15,HI,31-Aug-24
$253560.07,$253560.07,HI,31-Aug-24
$2293012.34,$2293012.34,HI,31-Aug-24
$266662.82,$266662.82,HI,31-Aug-24
$7249432.97,$7249432.97,IA,31-Aug-24
$892869.17,$892869.17,IN,31-Aug-24
$1862658.48,$1862658.48,IN,31-Aug-24
$178210.13,$178210.13,IN,31-Aug-24
$592829.15,$592829.15,IN,31-Aug-24
$779836.25,$779836.25,KS,31-Aug-24
$13220967.43,$13220967.43,KY,31-Aug-24
$1081.01,$1081.01,KY,31-Aug-24
$1757161.19,$1757161.19,KY,31-Aug-24
$268388.04,$268388.04,KY,31-Aug-24
$128536.34,$128536.34,LA,31-Aug-24
$4358678.17,$4358678.17,MD,31-Aug-24
$866331.36,$866331.36,MI,31-Aug-24
$1400.30,$1400.30,MI,31-Aug-24
$10409352.94,$10409352.94,MI,31-Aug-24
$58711.40,$58711.40,MI,31-Aug-24
$10810244.06,$10810244.06,MO,31-Aug-24
$18831707.40,$18831707.40,MO,31-Aug-24
$2709239.79,$2709239.79,MS,31-Aug-24
$3017646.90,$3017646.90,MS,31-Aug-24
$479273.18,$479273.18,MS,31-Aug-24
$485963.19,$485963.19,MS,31-Aug-24
$3506281.24,$3506281.24,MS,31-Aug-24
$653805.19,$653805.19,MS,31-Aug-24
$3814570.09,$3814570.09,MS,31-Aug-24
$258187.52,$258187.52,MS,31-Aug-24
$530533.41,$530533.41,MS,31-Aug-24
$454325.26,$454325.26,MS,31-Aug-24
$3632703.46,$3632703.46,MS,31-Aug-24
$550990.56,$550990.56,MS,31-Aug-24
$27109.03,$27109.03,MT,31-Aug-24
$110851.40,$110851.40,NC,31-Aug-24
$25544.88,$25544.88,NC,31-Aug-24
$205126.94,$205126.94,NC,31-Aug-24
$84525.74,$84525.74,ND,31-Aug-24
$6650274.31,$6650274.31,NE,31-Aug-24
$407183.96,$407183.96,NH,31-Aug-24
$1978836.76,$1978836.76,NM,31-Aug-24
$791820.55,$791820.55,NM,31-Aug-24
$1601886.64,$1601886.64,No State Breakdown,31-Aug-24
$273432.82,$273432.82,No State Breakdown,31-Aug-24
$2039419.66,$2039419.66,No State Breakdown,31-Aug-24
$2726136.11,$2726136.11,No State Breakdown,31-Aug-24
$146937.63,$146937.63,NY,31-Aug-24
$95890.73,$95890.73,OH,31-Aug-24
$550977.57,$550977.57,OH,31-Aug-24
$119266.54,$119266.54,OH,31-Aug-24
$202472.37,$202472.37,OK,31-Aug-24
$37268.82,$37268.82,OK,31-Aug-24
$99277.72,$99277.72,OK,31-Aug-24
$4023447.70,$4023447.70,PA,31-Aug-24
$134553.90,$134553.90,PA,31-Aug-24
$252681.80,$252681.80,PR,31-Aug-24
$15081007.11,$15081007.11,PR,31-Aug-24
$99726.74,$99726.74,PR,31-Aug-24
$508447.50,$508447.50,RI,31-Aug-24
$2691082.92,$2691082.92,SC,31-Aug-24
$1454679.52,$1454679.52,SC,31-Aug-24
$2312306.86,$2312306.86,SC,31-Aug-24
$512059.10,$512059.10,TN,31-Aug-24
$562445.53,$562445.53,TN,31-Aug-24
$205769.12,$205769.12,TN,31-Aug-24
$560556.09,$560556.09,TN,31-Aug-24
$189271.83,$189271.83,TN,31-Aug-24
$95804.70,$95804.70,TN,31-Aug-24
$196016.28,$196016.28,TN,31-Aug-24
$974367.03,$974367.03,TN,31-Aug-24
$135736.49,$135736.49,TN,31-Aug-24
$446826.76,$446826.76,TN,31-Aug-24
$181078.24,$181078.24,TN,31-Aug-24
$14292.91,$14292.91,TN,31-Aug-24
$111246.04,$111246.04,TN,31-Aug-24
$578273.72,$578273.72,TN,31-Aug-24
$37997.06,$37997.06,TN,31-Aug-24
$1299483.65,$1299483.65,TX,31-Aug-24
$4138299.26,$4138299.26,TX,31-Aug-24
$2152019.13,$2152019.13,TX,31-Aug-24
$561721.65,$561721.65,TX,31-Aug-24
$167564427.27,$167564427.27,TX,31-Aug-24
$28047825.00,$28047825.00,TX,31-Aug-24
$1673352.40,$1673352.40,UT,31-Aug-24
$392820.19,$392820.19,UT,31-Aug-24
$274237.38,$274237.38,UT,31-Aug-24
$349939.90,$349939.90,UT,31-Aug-24
$5870636.27,$5870636.27,UT,31-Aug-24
$261131.52,$261131.52,UT,31-Aug-24
$1306448.75,$1306448.75,UT,31-Aug-24
$6463645.86,$6463645.86,UT,31-Aug-24
$353852.17,$353852.17,UT,31-Aug-24
$1589101.74,$1589101.74,UT,31-Aug-24
$45643.74,$45643.74,VT,31-Aug-24
$3106.38,$3106.38,VT,31-Aug-24
$102047.41,$102047.41,VT,31-Aug-24
$15000.00,$15000.00,WA,31-Aug-24
$63834.66,$63834.66,WI,31-Aug-24
$47401.50,$47401.50,WI,31-Aug-24
$721357.28,$721357.28,WY,31-Aug-24
$103120.20,$103120.20,WY,31-Aug-24
$12248.28,$12248.28,WY,31-Aug-24
$5502079.50,$5502079.50,WY,31-Aug-24
$731066.70,$731066.70,WY,31-Aug-24
$657408.96,$657408.96,WY,31-Aug-24
$978871.23,$978871.23,AL,31-Aug-24
$50037.00,$50037.00,AR,31-Aug-24
$263054.00,$263054.00,CA,31-Aug-24
$5400013.69,$5400013.69,CO,31-Aug-24
$69450.00,$69450.00,CO,31-Aug-24
$265919.32,$265919.32,CO,31-Aug-24
$57224.33,$57224.33,CO,31-Aug-24
$117655.00,$117655.00,CO,31-Aug-24
$1452932.70,$1452932.70,FL,31-Aug-24
$48160.97,$48160.97,GA,31-Aug-24
$14172044.12,$14172044.12,IA,31-Aug-24
$2729827.23,$2729827.23,IA,31-Aug-24
$487687.50,$487687.50,IA,31-Aug-24
$63395.70,$63395.70,IA,31-Aug-24
$1718656.07,$1718656.07,IA,31-Aug-24
$1523937.74,$1523937.74,IA,31-Aug-24
$1065026.63,$1065026.63,IA,31-Aug-24
$3111543.08,$3111543.08,IA,31-Aug-24
$587992.00,$587992.00,IL,31-Aug-24
$151612.50,$151612.50,IL,31-Aug-24
$965383.00,$965383.00,IL,31-Aug-24
$6115331.00,$6115331.00,IL,31-Aug-24
$10333977.94,$10333977.94,IL,31-Aug-24
$881864.92,$881864.92,IL,31-Aug-24
$4426.98,$4426.98,IN,31-Aug-24
$438787.35,$438787.35,IN,31-Aug-24
$94254.81,$94254.81,IN,31-Aug-24
$354539.60,$354539.60,IN,31-Aug-24
$1475234.20,$1475234.20,KS,31-Aug-24
$117272.12,$117272.12,KY,31-Aug-24
$48290.90,$48290.90,LA,31-Aug-24
$595030.13,$595030.13,LA,31-Aug-24
$11951977.55,$11951977.55,MI,31-Aug-24
$8208.75,$8208.75,MN,31-Aug-24
$197004.32,$197004.32,MN,31-Aug-24
$2953583.00,$2953583.00,MO,31-Aug-24
$7894446.59,$7894446.59,MO,31-Aug-24
$97608.00,$97608.00,MO,31-Aug-24
$129110.00,$129110.00,MO,31-Aug-24
$125.00,$125.00,MO,31-Aug-24
$1825.00,$1825.00,MO,31-Aug-24
$16135512.68,$16135512.68,MO,31-Aug-24
$1513687.40,$1513687.40,MO,31-Aug-24
$317102.37,$317102.37,MO,31-Aug-24
$1120106.82,$1120106.82,MS,31-Aug-24
$40299.94,$40299.94,MS,31-Aug-24
$333019.46,$333019.46,MS,31-Aug-24
$3613672.50,$3613672.50,MS,31-Aug-24
$58816.05,$58816.05,MS,31-Aug-24
$1376220.93,$1376220.93,MS,31-Aug-24
$3567391.79,$3567391.79,MS,31-Aug-24
$1724421.70,$1724421.70,MS,31-Aug-24
$811943.09,$811943.09,MS,31-Aug-24
$3359330.09,$3359330.09,MS,31-Aug-24
$2487863.13,$2487863.13,MS,31-Aug-24
$4512088.39,$4512088.39,MS,31-Aug-24
$1504031.07,$1504031.07,MS,31-Aug-24
$517374.97,$517374.97,MS,31-Aug-24
$304873.52,$304873.52,NC,31-Aug-24
$15053087.38,$15053087.38,NC,31-Aug-24
$701701.00,$701701.00,NE,31-Aug-24
$997320.00,$997320.00,NE,31-Aug-24
$197465.00,$197465.00,NE,31-Aug-24
$4794472.76,$4794472.76,NE,31-Aug-24
$290000.00,$290000.00,No State Breakdown,31-Aug-24
$276611.43,$276611.43,No State Breakdown,31-Aug-24
$116217.31,$116217.31,No State Breakdown,31-Aug-24
$52591.66,$52591.66,No State Breakdown,31-Aug-24
$180868.31,$180868.31,No State Breakdown,31-Aug-24
$378883.26,$378883.26,No State Breakdown,31-Aug-24
$1892654.80,$1892654.80,No State Breakdown,31-Aug-24
$256303.09,$256303.09,No State Breakdown,31-Aug-24
$2834895.70,$2834895.70,No State Breakdown,31-Aug-24
$1218343.27,$1218343.27,No State Breakdown,31-Aug-24
$4650.00,$4650.00,NY,31-Aug-24
$517660.20,$517660.20,NY,31-Aug-24
$899156.31,$899156.31,NY,31-Aug-24
$21253.97,$21253.97,OH,31-Aug-24
$392501.15,$392501.15,OH,31-Aug-24
$1237467.00,$1237467.00,OK,31-Aug-24
$515611.82,$515611.82,OK,31-Aug-24
$1191277.45,$1191277.45,OK,31-Aug-24
$15389.00,$15389.00,OK,31-Aug-24
$663.85,$663.85,OK,31-Aug-24
$635584.92,$635584.92,RI,31-Aug-24
$1810.91,$1810.91,SC,31-Aug-24
$54749.10,$54749.10,SD,31-Aug-24
$85852.18,$85852.18,SD,31-Aug-24
$722983.25,$722983.25,TN,31-Aug-24
$1372983.55,$1372983.55,TN,31-Aug-24
$3120876.39,$3120876.39,TN,31-Aug-24
$228923.35,$228923.35,TN,31-Aug-24
$11052.00,$11052.00,TX,31-Aug-24
$41648.30,$41648.30,TX,31-Aug-24
$1294884.34,$1294884.34,TX,31-Aug-24
$12521620.16,$12521620.16,TX,31-Aug-24
$4231801.08,$4231801.08,TX,31-Aug-24
$620965.47,$620965.47,UT,31-Aug-24
$841428.80,$841428.80,UT,31-Aug-24
$6616562.99,$6616562.99,UT,31-Aug-24
$1526780.60,$1526780.60,UT,31-Aug-24
$592381.37,$592381.37,UT,31-Aug-24
$453853.05,$453853.05,UT,31-Aug-24
$38423.92,$38423.92,UT,31-Aug-24
$131406.03,$131406.03,UT,31-Aug-24
$11905236.09,$11905236.09,UT,31-Aug-24
$3607221.26,$3607221.26,UT,31-Aug-24
$7955032.65,$7955032.65,UT,31-Aug-24
$114075.88,$114075.88,VT,31-Aug-24
$30720.00,$30720.00,VT,31-Aug-24
$1474920.00,$1474920.00,WI,31-Aug-24
$79800.00,$79800.00,WI,31-Aug-24
$1370440.08,$1370440.08,WI,31-Aug-24
$578152.65,$578152.65,WV,31-Aug-24
$2500000.00,$2500000.00,PR,31-Aug-24
$2348977.87,$2348977.87,AL,31-Aug-24
$14139381.18,$14139381.18,CA,31-Aug-24
$527763378.33,$527763378.33,FL,31-Aug-24
$78211422.98,$78211422.98,GA,31-Aug-24
$4213.00,$4213.00,KS,31-Aug-24
$3676028.99,$3676028.99,LA,31-Aug-24
$5758739.66,$5758739.66,MS,31-Aug-24
$1689971.00,$1689971.00,NC,31-Aug-24
$4200025.05,$4200025.05,No State Breakdown,31-Aug-24
$1045.00,$1045.00,NY,31-Aug-24
$194698912.71,$194698912.71,PR,31-Aug-24
$8841721.00,$8841721.00,SC,31-Aug-24
$7463632.70,$7463632.70,TX,31-Aug-24
$993570.00,$993570.00,USVI,31-Aug-24
$10720.00,$10720.00,VA,31-Aug-24
$97377.00,$97377.00,WA,31-Aug-24
$596290960.60,$596290960.60,No State Breakdown,31-Aug-24
$4166457.50,$4166457.50,AL,31-Aug-24
$16662912.95,$16662912.95,AR,31-Aug-24
$6386981.23,$6386981.23,CA,31-Aug-24
$16331.08,$16331.08,CNMI,31-Aug-24
$205694.00,$205694.00,CO,31-Aug-24
$409916080.08,$409916080.08,FL,31-Aug-24
$268172156.95,$268172156.95,GA,31-Aug-24
$61745.93,$61745.93,GU,31-Aug-24
$7095197.00,$7095197.00,HI,31-Aug-24
$3449875.02,$3449875.02,IA,31-Aug-24
$422097.79,$422097.79,IL,31-Aug-24
$485441.00,$485441.00,KS,31-Aug-24
$876374.47,$876374.47,KY,31-Aug-24
$8855474.91,$8855474.91,LA,31-Aug-24
$170784.00,$170784.00,MD,31-Aug-24
$8417.00,$8417.00,MI,31-Aug-24
$11318822.37,$11318822.37,MN,31-Aug-24
$6128116.79,$6128116.79,MO,31-Aug-24
$521714.08,$521714.08,MS,31-Aug-24
$1380270.99,$1380270.99,MT,31-Aug-24
$117582246.88,$117582246.88,NC,31-Aug-24
$10672490.64,$10672490.64,ND,31-Aug-24
$3670584.01,$3670584.01,NE,31-Aug-24
$7936.00,$7936.00,NJ,31-Aug-24
$285540638.27,$285492250.32,No State Breakdown,31-Aug-24
$45963.00,$45963.00,OH,31-Aug-24
$1954848.75,$1954848.75,OK,31-Aug-24
$120500.00,$120500.00,OR,31-Aug-24
$1541255.96,$1541255.96,PA,31-Aug-24
$27450655.27,$27450655.27,SC,31-Aug-24
$3918479.26,$3918479.26,SD,31-Aug-24
$2052045.12,$2052045.12,TX,31-Aug-24
$6055559.37,$6055559.37,VA,31-Aug-24
$7533.00,$7533.00,VT,31-Aug-24
$125000.00,$125000.00,WA,31-Aug-24
$469525.30,$469525.30,WI,31-Aug-24
$646200.00,$646200.00,CA,31-Aug-24
$782310.00,$782310.00,CA,31-Aug-24
$592535.00,$592535.00,CA,31-Aug-24
$500000.00,$500000.00,NC,31-Aug-24
$1347800.00,$1347800.00,NC,31-Aug-24
$9946439.00,$9946439.00,NC,31-Aug-24
$64500.00,$64500.00,TN,31-Aug-24
$4208800.00,$4208800.00,SC,31-Aug-24
$1173700.00,$1173700.00,VA,31-Aug-24
$894250.00,$894250.00,FL,31-Aug-24
$4136441.26,$4136441.26,FL,31-Aug-24
$3679220.00,$3679220.00,GA,31-Aug-24
$194500.00,$194500.00,AL,31-Aug-24
$3610164.00,$3610164.00,VA,31-Aug-24
$215200.00,$215200.00,VA,31-Aug-24
$1651410.00,$1651410.00,NC,31-Aug-24
$499284.61,$499284.61,MD,31-Aug-24
$28633.00,$28633.00,KY,31-Aug-24
$149831.00,$149831.00,OH,31-Aug-24
$234173.47,$234173.47,VT,31-Aug-24
$140000.00,$140000.00,IA,31-Aug-24
$248739.00,$248739.00,SC,31-Aug-24
$150000.00,$150000.00,VA,31-Aug-24
$36873.03,$36873.03,IA,31-Aug-24
$416505.70,$416505.70,TN,31-Aug-24
$299982.63,$299982.63,KY,31-Aug-24
$149847.85,$149847.85,MS,31-Aug-24
$100000.00,$100000.00,CA,31-Aug-24
$284466.90,$284466.90,OK,31-Aug-24
$200749.94,$200749.94,SD,31-Aug-24
$27000.00,$27000.00,MN,31-Aug-24
$250000.00,$250000.00,VT,31-Aug-24
$183976.00,$183976.00,NH,31-Aug-24
$97000.00,$97000.00,LA,31-Aug-24
$49460.00,$49460.00,FL,31-Aug-24
$75000.00,$75000.00,GA,31-Aug-24
$3902.00,$3902.00,SC,31-Aug-24
$75000.00,$75000.00,CNMI,31-Aug-24
$29200.00,$29200.00,IA,31-Aug-24
$515342.00,$515342.00,NH,31-Aug-24
$878000.00,$878000.00,NH,31-Aug-24
$119637.00,$119637.00,VT,31-Aug-24
$2421219.00,$2421219.00,KY,31-Aug-24
$18800.00,$18800.00,WV,31-Aug-24
$247637.00,$247637.00,WV,31-Aug-24
$1199000.00,$1199000.00,OH,31-Aug-24
$465600.00,$465600.00,OH,31-Aug-24
$315526.00,$315526.00,KY,31-Aug-24
$161400.00,$161400.00,AL,31-Aug-24
$1663100.00,$1663100.00,IN,31-Aug-24
$239484.00,$239484.00,HI,31-Aug-24
$474300.00,$474300.00,NJ,31-Aug-24
$250000.00,$250000.00,NH,31-Aug-24
$875000.00,$875000.00,MA,31-Aug-24
$79500.00,$79500.00,MD,31-Aug-24
$2570695.91,$2570695.91,MD,31-Aug-24
$412200.00,$412200.00,WV,31-Aug-24
$230500.00,$230500.00,MA,31-Aug-24
$1741374.00,$1741374.00,MI,31-Aug-24
$368100.00,$368100.00,CA,31-Aug-24
$850500.00,$850500.00,WI,31-Aug-24
$209999.00,$209999.00,IA,31-Aug-24
$26700.00,$26700.00,MT,31-Aug-24
$1338521.43,$1338521.43,MN,31-Aug-24
$303200.00,$303200.00,IA,31-Aug-24
$200000.00,$200000.00,HI,31-Aug-24
$390800.00,$390800.00,CNMI,31-Aug-24
$781504.85,$781504.85,NY,31-Aug-24
$200000.00,$200000.00,GU,31-Aug-24
$105000.00,$105000.00,SD,31-Aug-24
$538800.00,$538800.00,WI,31-Aug-24
$893000.00,$893000.00,WI,31-Aug-24
$243000.00,$243000.00,KS,31-Aug-24
$175000.00,$175000.00,MT,31-Aug-24
$5700.00,$5700.00,CA,31-Aug-24
$3564180.40,$3564180.40,PA,31-Aug-24
$99975.00,$99975.00,AZ,31-Aug-24
$770010.75,$770010.75,CT,31-Aug-24
$12200.00,$12200.00,MN,31-Aug-24
$175000.00,$175000.00,MS,31-Aug-24
$835265.00,$835265.00,TX,31-Aug-24
$1500899.88,$1500899.88,WA,31-Aug-24
$2914812.68,$2914812.68,NE,31-Aug-24
$13526822.32,$13526822.32,IA,31-Aug-24
$16300.00,$16300.00,IA,31-Aug-24
$2653400.00,$2653400.00,OH,31-Aug-24
$2021100.00,$2021100.00,AL,31-Aug-24
$7195978.41,$7195978.41,TN,31-Aug-24
$2561349.71,$2561349.71,KY,31-Aug-24
$2485373.00,$2485373.00,MS,31-Aug-24
$952330.00,$952330.00,CA,31-Aug-24
$657100.00,$657100.00,OR,31-Aug-24
$90780.00,$90780.00,CA,31-Aug-24
$6026739.00,$6026739.00,CA,31-Aug-24
$432770.23,$432770.23,MO,31-Aug-24
$292648.30,$292648.30,AZ,31-Aug-24
